ATTRIBUTE_ALL_SAMPLES	ATTRIBUTE_Dilution	ATTRIBUTE_FILENAME	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:125	GNPSGROUP:25	GNPSGROUP:5	GNPSGROUP:625	GNPSGROUP:BLANKS	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03	GNPSGROUP:SAMPLES	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20039600.02618707	3815614.3763916087	118345.63077647543	11917.025359374773	16594.38748307258	0.0	0.0	0.0	0.0	0.0	13216.423007812235	11051.337773437239	11483.315296874844	15933052.502391418	19635473.92992123	24550273.64624856	57336.956109376864	111932.77531640438	185767.16090364504	3986976.6504438277	3569261.9548431872	3890604.5238878117	3726.3196738281	10352.694431639271	35704.14834375037	4800414.28923952	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"672","main.cluster index_upperinput":"672"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2055	0	0	N/A	15	672	15	15	979.8301	0	979.8301	72006214.33859281
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1390810.7677017585	2733049.221346241	97317.03186148718	10029.025297688124	1367.4042781572011	0.0	0.0	0.0	0.0	0.0	4005.1136601560956	26081.962232908278	0.0	2315691.1103876354	1841320.5674637326	15420.625253907383	114312.61996874149	175825.69217480195	1812.783440918102	3290143.413530313	4878930.399128528	30073.85137988199	614.9599035642336	2888.839685546065	598.413245361305	846514.6900970665	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"673","main.cluster index_upperinput":"673"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"673","main.cluster index_upperinput":"673"}	N/A	N/A	11.3794	0	0	N/A	14	673	-1	14	907.7707	0	907.7707	12697720.351455996
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6462290.392675843	1557901.827488401	23605.190958495838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6133638.881786449	5728012.981610063	7525219.314631018	22489.2531152338	18361.629266601107	29964.690493652604	1451128.1373811392	1622227.8060779208	1600349.5390061429	0.0	0.0	0.0	1608759.482224548	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"674","main.cluster index_upperinput":"674"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	7.3982	0	0	N/A	9	674	12	9	590.3213	0	590.3213	24131392.233368218
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14089892.13786804	1883000.0816912171	120930.78999479175	1957.532317708304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5872.596953124912	9197333.53507959	10887203.572973808	22185139.30555072	147574.0938847662	122133.51295898264	93084.7631406264	1787980.6934058836	1736022.2757637496	2124997.2759040184	0.0	0.0	0.0	3219156.108374351	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"675","main.cluster index_upperinput":"675"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	7.4111	0	0	N/A	10	675	31	10	508.3392	0	508.3392	48287341.62561527
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17963246.84468877	3683265.424780811	92301.64934895965	12830.994867838563	16880.11859375116	0.0	0.0	0.0	0.0	0.0	6518.222732421891	8646.843726562336	23327.91814453146	15452024.396139923	16027350.677666744	22410365.460259642	48701.7205390663	176256.5493437525	51946.67816406014	3034657.8713627085	3920994.9813351845	4094143.421644541	9291.213531249512	15742.92656250246	25606.2156875015	4353705.006456026	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"676","main.cluster index_upperinput":"676"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=35&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2249	0	0	N/A	15	676	35	15	1086.1747	0	1086.1747	65305575.09684039
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11954485.785644803	2217430.1595024867	117134.20455159472	28705.7211347821	2383.294610042367	0.0	0.0	0.0	0.0	0.0	13449.574983398341	34587.83303989298	38079.75538105498	12823052.805746617	12127368.398893476	10913036.152294315	93900.04388749984	87995.45338125047	169507.11638603386	2300580.879477644	2262932.5365421316	2088777.0624876847	3925.7914736817174	1163.4487812500636	2060.6435751953204	2864027.8330887416	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"677","main.cluster index_upperinput":"677"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"677","main.cluster index_upperinput":"677"}	Atenolol	0.942298	1.3224	0	0	CCMSLIB00003300970	15	677	-1	15	267.1697	0	267.1697	42960417.49633113
SAMPLES	1,125,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9241454.74056235	1695525.6455347182	11578.158590331957	0.0	502.8728715819859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7910260.647565459	8873914.40414549	10940189.169976097	7987.228483886411	7947.714391601637	18799.532895507826	1653979.8194155346	1647572.2990065129	1785024.8181821068	0.0	0.0	1508.6186147459578	2189812.283511796	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"678","main.cluster index_upperinput":"678"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=166&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	4.4914	0	0	N/A	10	678	166	10	791.5983	0	791.5983	32847184.25267694
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11406441.686309155	1570972.5505561763	316803.53237744275	31356.25088069692	4029.05184293637	0.0	0.0	0.0	0.0	0.0	38876.40961767664	12537.04031738301	42655.30270703111	5980058.832913871	14694001.96332815	13545264.262685448	129815.36516992505	448832.18273974536	371763.0492226578	1510111.2607163314	1627858.8954827006	1574947.495469497	3091.7259667969947	1636.0188090822808	7359.410752929834	2665920.6143932818	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"679","main.cluster index_upperinput":"679"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"679","main.cluster index_upperinput":"679"}	N/A	N/A	5.0563	0	0	N/A	15	679	-1	15	310.2001	0	310.2001	39988809.21589924
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15542137.687937418	3536096.2164610527	87315.87367317568	5761.822763671844	21370.079633788548	0.0	0.0	0.0	0.0	0.0	3167.4306005858152	5954.539690429507	8163.498000000211	15704805.806447966	14574999.75012617	16346607.507238116	34364.67062890211	73781.21186718944	153801.7385234355	3614108.1285044528	3484297.8713151035	3509882.6495636012	2632.969045898336	29520.012234373433	31957.25762109387	3838536.336093821	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"680","main.cluster index_upperinput":"680"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2202	0	0	N/A	15	680	15	15	1259.4914	0	1259.4914	57578045.04140733
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9446155.93169406	2009786.712517981	101712.29657031258	7347.8013274736295	8690.251388672523	0.0	0.0	0.0	0.0	0.0	2477.8229765624046	12276.664833983443	7288.91617187504	6979263.548095235	8890686.160721745	12468518.086265204	115615.40388672377	84035.07225390815	105486.41357030581	1985019.9499940414	1972734.4135327344	2071605.7740271671	6703.655642578703	7140.974507812921	12226.124015625945	2314738.5986997	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"681","main.cluster index_upperinput":"681"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	5.9794	0	0	N/A	15	681	13	15	1274.6305	0	1274.6305	34721078.9804955
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	433650.5390184758	1359024.9484548555	43118.14838932353	2651.6392903647243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7954.917871094172	341623.47155692196	531324.6088935992	428003.53660490614	58850.13113672215	37070.43550000095	33433.87853124747	1454949.5047738098	1091758.0322276643	1530367.3083630926	0.0	0.0	0.0	367689.0550306039	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"682","main.cluster index_upperinput":"682"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	7.3152	0	0	N/A	10	682	12	10	610.3073	0	610.3073	5515335.825459058
SAMPLES	1,125,5,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8824441.331106717	2047938.1708357534	141858.45514713475	9957.664890787584	0.0	0.0	0.0	0.0	0.0	0.0	12260.366008789526	10354.497208983737	7258.131454589489	9244724.26320827	9956306.233211316	7272293.496900563	142703.77085742325	126569.0592285147	156302.5353554663	1966754.6306845231	2271779.8833861616	1905279.9984365758	0.0	0.0	0.0	2204839.1243960783	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"683","main.cluster index_upperinput":"683"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"683","main.cluster index_upperinput":"683"}	N/A	N/A	6.8067	0	0	N/A	12	683	-1	12	308.1246	0	308.1246	33072586.86594118
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5666473.091010799	1033962.0332533458	78630.04858723786	1055.46388362631	846.2874204101869	0.0	0.0	0.0	0.0	0.0	0.0	1187.314606933548	1979.0770439453818	4437305.076522298	6268628.505626113	6293485.690883984	96985.94327148136	73586.9200039057	65317.28248632652	1327867.487139879	920401.7971071429	853616.8155130153	0.0	2538.8622612305608	0.0	1356193.3848310837	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"684","main.cluster index_upperinput":"684"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	4.2789	0	0	N/A	12	684	5	12	568.5377	0	568.5377	20342900.772466257
SAMPLES	1,125,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385327.2169077079	976682.5483559071	49168.47068131416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	681275.3313750033	261176.79538132422	213529.52396679614	34017.7476953143	74879.6819453086	38607.98240331957	1212055.616630225	786504.1625898455	931487.8658476507	0.0	0.0	0.0	282235.64718898584	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"685","main.cluster index_upperinput":"685"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"685","main.cluster index_upperinput":"685"}	N/A	N/A	7.5202	0	0	N/A	9	685	-1	9	564.7695	0	564.7695	4233534.707834787
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3353497.826917899	1463974.8308315966	36787.96096484475	2527.384499999722	2034.2294651692566	0.0	0.0	0.0	0.0	0.0	7582.153499999165	0.0	0.0	2298185.525061763	2970736.769983622	4791571.185708311	21839.74251660271	44588.104823241774	43936.03555468978	1220752.6694732124	1307526.7537429272	1863645.0692786502	6102.68839550777	0.0	0.0	971764.4465359019	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"686","main.cluster index_upperinput":"686"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"686","main.cluster index_upperinput":"686"}	N/A	N/A	6.3949	0	0	N/A	11	686	-1	11	633.2550	0	633.2550	14576466.698038528
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17768128.053078674	3290879.3351749694	102184.32451562447	33688.29891536508	44187.17698991018	0.0	0.0	0.0	0.0	0.0	3070.7221874999423	78870.80059570385	19123.373962891437	12924010.05368753	16679621.900904832	23700752.204643656	59881.7439765655	133596.12307030737	113075.10650000055	3168893.9709348846	4226921.575793152	2476822.4587968723	3778.0646816406042	71430.92676562558	57352.53952246436	4247813.437734908	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"687","main.cluster index_upperinput":"687"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2071	0	0	N/A	15	687	15	15	979.7192	0	979.7192	63717201.56602362
SAMPLES	1,125,5,625,25	L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13692702.001521347	3032790.7820845786	89580.30486894083	9752.669527181068	18020.987930990133	0.0	0.0	0.0	0.0	0.0	2155.354149902261	17890.814570312414	9211.83986132853	14334542.057291714	11948909.132409206	14794654.81486312	27889.258762698293	59822.94437500221	181028.711469122	3320150.4989246693	3450138.8488063626	2328082.998522704	2887.1449218750668	24547.98611328131	26627.83275781402	3368569.3491866076	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"688","main.cluster index_upperinput":"688"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03	N/A	N/A	6.2166	0	0	N/A	15	688	15	15	1259.3485	0	1259.3485	50528540.237799115
