ATTRIBUTE_ALL_SAMPLES	ATTRIBUTE_Dilution	ATTRIBUTE_FILENAME	G1	G2	G3	G4	G5	G6	GNPSGROUP:0	GNPSGROUP:1	GNPSGROUP:125	GNPSGROUP:25	GNPSGROUP:5	GNPSGROUP:625	GNPSGROUP:BLANKS	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06	GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02	GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03	GNPSGROUP:SAMPLES	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2302530.0	35654970.0	5308510.0	12598700.0	0.0	0.0	2302530.0	2302530.0	0.0	0.0	0.0	0.0	0.0	0.0	7980670.0	13634400.0	14039900.0	0.0	12598700.0	0.0	0.0	2530540.0	2777970.0	0.0	0.0	0.0	53562180.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"589","main.cluster index_upperinput":"589"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"589","main.cluster index_upperinput":"589"}	N/A	N/A	100.3866	0	0	N/A	7	589	-1	7	132.0806	0	132.0806	55864710.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3755840.0	20226760.0	2158086.0	10356500.0	0.0	0.0	3755840.0	3755840.0	0.0	0.0	0.0	0.0	0.0	0.0	5213880.0	4462680.0	10550200.0	0.0	10356500.0	0.0	0.0	938686.0	1219400.0	0.0	0.0	0.0	32741346.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"590","main.cluster index_upperinput":"590"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	586.2694	0	0	N/A	7	590	30	7	310.3092	0	310.3092	36497186.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3505950.0	43254700.0	5505360.0	18590800.0	0.0	0.0	3505950.0	3505950.0	0.0	0.0	0.0	0.0	0.0	0.0	10122400.0	15569600.0	17562700.0	0.0	18590800.0	0.0	0.0	2706210.0	2799150.0	0.0	0.0	0.0	67350860.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"591","main.cluster index_upperinput":"591"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	41.5783	0	0	N/A	7	591	7	7	345.1291	0	345.1291	70856810.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3633750.0	20869140.0	1030410.0	21235500.0	0.0	0.0	3633750.0	2545850.0	0.0	1087900.0	0.0	0.0	0.0	0.0	6681260.0	7142240.0	7045640.0	0.0	21235500.0	0.0	0.0	0.0	1030410.0	0.0	0.0	0.0	43135050.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"592","main.cluster index_upperinput":"592"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	534.5880	0	0	N/A	7	592	22	7	463.1300	0	463.1300	46768800.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2339450.0	18733080.0	7219490.0	8160930.0	0.0	0.0	2339450.0	2339450.0	0.0	0.0	0.0	0.0	0.0	0.0	5207560.0	12135200.0	1390320.0	0.0	8160930.0	0.0	0.0	3130820.0	4088670.0	0.0	0.0	0.0	34113500.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"593","main.cluster index_upperinput":"593"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=128&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	432.4799	0	0	N/A	7	593	128	7	287.1282	0	287.1282	36452950.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2436150.0	133472100.0	4121320.0	52952700.0	0.0	0.0	2436150.0	2436150.0	0.0	0.0	0.0	0.0	0.0	0.0	27568900.0	48872600.0	57030600.0	0.0	52952700.0	0.0	0.0	1767200.0	2354120.0	0.0	0.0	0.0	190546120.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"594","main.cluster index_upperinput":"594"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"594","main.cluster index_upperinput":"594"}	N/A	N/A	418.3928	0	0	N/A	7	594	-1	7	516.3053	0	516.3053	192982270.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1933050.0	43745640.0	3728900.0	17707300.0	0.0	0.0	1933050.0	1933050.0	0.0	0.0	0.0	0.0	0.0	0.0	9587840.0	16085000.0	18072800.0	0.0	17707300.0	0.0	0.0	1828100.0	1900800.0	0.0	0.0	0.0	65181840.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"595","main.cluster index_upperinput":"595"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	367.0225	0	0	N/A	7	595	81	7	342.2637	0	342.2637	67114890.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1692450.0	29635800.0	3391060.0	11069100.0	0.0	0.0	1692450.0	1692450.0	0.0	0.0	0.0	0.0	0.0	0.0	6541200.0	11449000.0	11645600.0	0.0	11069100.0	0.0	0.0	1729550.0	1661510.0	0.0	0.0	0.0	44095960.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"596","main.cluster index_upperinput":"596"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"596","main.cluster index_upperinput":"596"}	N/A	N/A	303.0828	0	0	N/A	7	596	-1	7	310.2001	0	310.2001	45788410.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	4304450.0	41872360.0	7215680.0	27162600.0	0.0	0.0	4304450.0	4304450.0	0.0	0.0	0.0	0.0	0.0	0.0	11507900.0	3935660.0	26428800.0	0.0	27162600.0	0.0	0.0	3446360.0	3769320.0	0.0	0.0	0.0	76250640.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"597","main.cluster index_upperinput":"597"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=2c48a477ec094123987cdf90db4be8e4	Acetaminophen	0.964734	38.0291	0	0	CCMSLIB00003554046	7	597	7	7	152.0624	0	152.0624	80555090.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	6708260.0	82162300.0	10778160.0	39499200.0	0.0	0.0	6708260.0	6708260.0	0.0	0.0	0.0	0.0	0.0	0.0	19878300.0	28928900.0	33355100.0	0.0	39499200.0	0.0	0.0	4841120.0	5937040.0	0.0	0.0	0.0	132439660.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"598","main.cluster index_upperinput":"598"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	28.8426	0	0	N/A	7	598	1	7	226.0449	0	226.0449	139147920.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1433210.0	16820690.0	3449490.0	6362400.0	0.0	0.0	1433210.0	1433210.0	0.0	0.0	0.0	0.0	0.0	0.0	4009400.0	7052050.0	5759240.0	0.0	6362400.0	0.0	0.0	1737840.0	1711650.0	0.0	0.0	0.0	26632580.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"599","main.cluster index_upperinput":"599"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"599","main.cluster index_upperinput":"599"}	L-Glutarylcarnitine	0.905005	34.4715	0	0	CCMSLIB00003371094	7	599	-1	7	276.1433	0	276.1433	28065790.0
SAMPLES	5,25,1	L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14063920.0	0.0	4531220.0	2667470.0	0.0	0.0	0.0	0.0	0.0	0.0	1377040.0	1290430.0	0.0	3226010.0	5402640.0	5435270.0	0.0	4531220.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21262610.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"600","main.cluster index_upperinput":"600"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=79&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	224.5635	0	0	N/A	6	600	79	6	340.2593	0	340.2593	21262610.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3098610.0	6676100.0	5313950.0	2958240.0	0.0	0.0	3098610.0	3098610.0	0.0	0.0	0.0	0.0	0.0	0.0	2578130.0	2276940.0	1821030.0	0.0	2958240.0	0.0	0.0	2836760.0	2477190.0	0.0	0.0	0.0	14948290.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"601","main.cluster index_upperinput":"601"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=2c48a477ec094123987cdf90db4be8e4	1-Palmitoyl-sn-glycero-3-phosphocholine	0.88842	424.9769	0	0	CCMSLIB00003498378	7	601	3	7	534.2982	0	534.2982	18046900.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	39537400.0	85105370.0	88988400.0	9468080.0	0.0	0.0	39537400.0	39537400.0	0.0	0.0	0.0	0.0	0.0	0.0	31871300.0	43748000.0	9486070.0	0.0	9468080.0	0.0	0.0	45297900.0	43690500.0	0.0	0.0	0.0	183561850.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"602","main.cluster index_upperinput":"602"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	9.3667	0	0	N/A	7	602	61	7	125.9861	0	125.9861	223099250.0
SAMPLES	5,125,25,1	L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4011940.0	1885465.0	1894470.0	1031760.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1031760.0	0.0	1260520.0	1424770.0	1326650.0	0.0	1894470.0	0.0	976212.0	0.0	909253.0	0.0	0.0	0.0	8823635.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"603","main.cluster index_upperinput":"603"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=2c48a477ec094123987cdf90db4be8e4	Triphenylphosphine oxide	0.789479	364.1783	0	0	CCMSLIB00003265689	7	603	1	7	279.0925	0	279.0925	8823635.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1300880.0	5794470.0	2463354.0	2527220.0	0.0	0.0	1300880.0	1300880.0	0.0	0.0	0.0	0.0	0.0	0.0	1726560.0	2100610.0	1967300.0	0.0	2527220.0	0.0	0.0	1482490.0	980864.0	0.0	0.0	0.0	10785044.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"604","main.cluster index_upperinput":"604"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=45&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	628.1512	0	0	N/A	7	604	45	7	568.4262	0	568.4262	12085924.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1868660.0	26463840.0	4049100.0	13933700.0	0.0	0.0	1868660.0	1868660.0	0.0	0.0	0.0	0.0	0.0	0.0	6616470.0	17603800.0	2243570.0	0.0	13933700.0	0.0	0.0	2010270.0	2038830.0	0.0	0.0	0.0	44446640.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"605","main.cluster index_upperinput":"605"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"605","main.cluster index_upperinput":"605"}	N/A	N/A	511.4718	0	0	N/A	7	605	-1	7	375.2596	0	375.2596	46315300.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1537730.0	31730310.0	3277020.0	13227800.0	0.0	0.0	1537730.0	1537730.0	0.0	0.0	0.0	0.0	0.0	0.0	7110410.0	11794200.0	12825700.0	0.0	13227800.0	0.0	0.0	1600030.0	1676990.0	0.0	0.0	0.0	48235130.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"606","main.cluster index_upperinput":"606"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"606","main.cluster index_upperinput":"606"}	N/A	N/A	242.2302	0	0	N/A	7	606	-1	7	471.7372	0	471.7372	49772860.0
SAMPLES,BLANKS	25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_Blk_no_inj_06,L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	3883060.0	15989420.0	0.0	18944470.0	0.0	0.0	3883060.0	1434680.0	0.0	2448380.0	0.0	0.0	0.0	0.0	5545280.0	1873510.0	8570630.0	0.0	18100100.0	844370.0	0.0	0.0	0.0	0.0	0.0	0.0	34933890.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"607","main.cluster index_upperinput":"607"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	603.3477	0	0	N/A	7	607	11	7	703.5897	0	703.5897	38816950.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	1656360.0	30729230.0	3785780.0	7190180.0	0.0	0.0	1656360.0	1656360.0	0.0	0.0	0.0	0.0	0.0	0.0	6194510.0	14952000.0	9582720.0	0.0	7190180.0	0.0	0.0	1838030.0	1947750.0	0.0	0.0	0.0	41705190.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"608","main.cluster index_upperinput":"608"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=2c48a477ec094123987cdf90db4be8e4	Hydroxybupropion	0.877841	248.3308	0	0	CCMSLIB00003373386	7	608	85	7	256.1094	0	256.1094	43361550.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	4132630.0	47132100.0	6405200.0	31980500.0	0.0	0.0	4132630.0	4132630.0	0.0	0.0	0.0	0.0	0.0	0.0	12807200.0	17349300.0	16975600.0	0.0	31980500.0	0.0	0.0	3217460.0	3187740.0	0.0	0.0	0.0	85517800.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"609","main.cluster index_upperinput":"609"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=97&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	377.3874	0	0	N/A	7	609	97	7	1086.1535	0	1086.1535	89650430.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2272370.0	22948520.0	4879070.0	7388460.0	0.0	0.0	2272370.0	2272370.0	0.0	0.0	0.0	0.0	0.0	0.0	5355490.0	7976040.0	9616990.0	0.0	7388460.0	0.0	0.0	2517900.0	2361170.0	0.0	0.0	0.0	35216050.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"610","main.cluster index_upperinput":"610"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	296.4318	0	0	N/A	7	610	6	7	333.1439	0	333.1439	37488420.0
SAMPLES,BLANKS	125,25,1,0	L_C18_Polar_16_Blk_no_inj_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_1_02	0.0	0.0	0.0	0.0	0.0	0.0	2802910.0	6367189.0	2468774.0	24023400.0	0.0	0.0	2802910.0	2802910.0	0.0	0.0	0.0	0.0	0.0	0.0	5094610.0	351645.0	920934.0	0.0	24023400.0	0.0	0.0	1652030.0	816744.0	0.0	0.0	0.0	32859363.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2c48a477ec094123987cdf90db4be8e4&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"611","main.cluster index_upperinput":"611"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=2c48a477ec094123987cdf90db4be8e4	N/A	N/A	461.9055	0	0	N/A	7	611	3	7	548.3369	0	548.3369	35662273.0
