"SUID","Adduct","AllGroups","ATTRIBUTE_ALL_SAMPLES","ATTRIBUTE_Dilution","ATTRIBUTE_FILENAME","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:0","GNPSGROUP:1","GNPSGROUP:125","GNPSGROUP:25","GNPSGROUP:5","GNPSGROUP:625","GNPSGROUP:BLANKS","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_02","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_04","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_06","GNPSGROUP:L_C18_Polar_16_Blk_no_inj_08","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_125_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_1_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_25_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_5_03","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_01","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_02","GNPSGROUP:L_C18_Polar_16_MS2_DF_625_03","GNPSGROUP:SAMPLES","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","UniqueFileSources"
"28636",,"N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","824","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1663591.1010354648","235031.3630172978","24610.921134440578","4193.571191406305","0.0","0.0","0.0","0.0","0.0","0.0","6657.522506836067","1674.0292895507168","4249.1617778321315","998874.0019970271","1602049.9936718706","2389849.3074374967","9766.198460937032","10968.819278320834","53097.74566406386","198359.71403422265","221812.12089861996","284922.25411905075","0.0","0.0","0.0","385485.3912757219",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""824"",""main.cluster index_upperinput"":""824""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""824"",""main.cluster index_upperinput"":""824""}",,,,,,,,,"824","12","777.6933",,"777.6933","5.7444","0.0","false","824",,,,"5782280.869135831","N/A"
"28637",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","1049","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","344382.8001621866","17337.566459309644","2676.4506183268595","275.54035156248284","1171.1949733072752","0.0","0.0","0.0","0.0","0.0","0.0","0.0","826.6210546874486","183302.11578273852","504660.55501074076","345185.72969308053","4480.525185547026","1927.0940053710196","1621.7326640625333","22521.758608397813","17147.609244140753","12343.331525390371","2395.800089843644","0.0","1117.7848300781814","73168.71051293857",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1049"",""main.cluster index_upperinput"":""1049""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1049"",""main.cluster index_upperinput"":""1049""}",,,,,,,,,"1049","12","596.3031",,"596.3031","3.8397","0.0","false","1049",,,,"1097530.6576940787","N/A"
"28638",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","853","15",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2262014.0821140856","628563.3899433899","32457.159305338922","5214.462828776071","18976.740732096252","0.0","0.0","0.0","0.0","0.0","0.0","2188.7762519530406","13454.612234375172","647603.2796607073","3186920.975630971","2951517.9910505787","37612.63420898526","33902.498003905785","25856.34570312572","479313.13843545486","723014.2740760806","683362.7573186341","2379.152141601098","33929.97964453153","20621.090410156132","589445.1669847374",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""853"",""main.cluster index_upperinput"":""853""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"853","14","1109.3091",,"1109.3091","6.1867","0.0","false","853",,,,"8841677.50477106","N/A"
"28639",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","102","39",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.995827922557412E7","5363683.790771718","2439782.878371341","3721645.016934707","1567528.4099117767","0.0","0.0","0.0","0.0","0.0","3761616.506907362","3683318.5572881205","3719999.9866086375","1.8734068298357833E7","1.9684647284565408E7","2.1456122093799118E7","2537646.7097198702","2373528.9045931906","2408173.0208009626","5536350.443346375","5450829.327277167","5103871.601691612","1683560.5122314058","1552894.350181382","1466130.3673225425","6610183.864312733",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""102"",""main.cluster index_upperinput"":""102""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"102","15","244.1903",,"244.1903","5.7555","0.0","false","102",,,,"9.9152757964691E7","N/A"
"28640",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","945","60",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3139048.049101553","466663.06255177903","88925.04952864614","107431.36287760115","544476.4858124914","0.0","0.0","0.0","0.0","0.0","0.0","147339.8171894542","174954.27144334925","3391424.198288301","2213182.627056916","3812537.3219594425","0.0","46926.308203125926","219848.8403828125","23614.132500000713","576628.7766542062","799746.2785011302","0.0","710405.6901484338","923023.7672890403","869308.8019744141",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""945"",""main.cluster index_upperinput"":""945""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"945","12","398.7613",,"398.7613","12.9219","0.0","false","945",,,,"1.3039632029616212E7","N/A"
"28641",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","954","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2839216.918255458","622684.4191162401","7968.052143107026","680.3130909830592","568.4003789062282","0.0","0.0","0.0","0.0","0.0","1376.6934064942411","664.2458664549365","0.0","22190.02591259547","4964150.914810276","3531309.814043503","650.7485054931724","5202.267931640873","18051.139992187032","1676.5345458986221","444060.0078776004","1422316.7149252212","0.0","0.0","1705.2011367186844","694223.6205969389",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""954"",""main.cluster index_upperinput"":""954""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""954"",""main.cluster index_upperinput"":""954""}",,,,,,,,,"954","12","875.7084",,"875.7084","11.3723","0.0","false","954",,,,"1.0413354308954084E7","N/A"
"28642",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","310","8",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","73423.45091894659","193397.38316410553","164831.00958054076","148487.80774223036","81042.39628095954","0.0","0.0","0.0","0.0","0.0","136225.26633891842","96435.85814354496","212802.2987442277","59612.83155469251","98814.42444433237","61843.0967578149","81741.10747851382","116310.48356054591","296441.4377025626","128657.3219433609","106705.89785644211","344828.92969251354","41269.60855171214","84109.29247364074","117748.28781752574","132236.40953735655",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""310"",""main.cluster index_upperinput"":""310""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"310","15","596.2224",,"596.2224","10.692","0.0","false","310",,,,"1983546.1430603482","N/A"
"28643",,"N/A","SAMPLES","1,125,5,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_1_01","0","1012","166",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1550881.0431612108","67668.65818749997","1416.2218190104143","388.11116666667976","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1164.3335000000393","0.0","1621747.9111413793","1729400.5090044613","1301494.709337792","1598.1747656250554","0.0","2650.4906914061876","101417.81286718711","43650.549289064984","57937.61240624779","0.0","0.0","0.0","324070.8068668776",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""1012"",""main.cluster index_upperinput"":""1012""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=166&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"1012","9","717.1945",,"717.1945","4.2672","0.0","false","1012",,,,"4861062.103003163","N/A"
"28644",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","468","168",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9318661.726648998","2914314.458982208","621494.1241225203","80178.24720768273","15159.191068684835","0.0","0.0","0.0","0.0","0.0","54644.13947461062","101375.15605468824","84515.44609374933","9122513.876636907","9519148.75002566","9314322.553284425","578345.4472641374","688737.2465212068","597399.6785822168","3013619.8401811845","2798472.6367472075","2930850.900018231","11514.09337158189","13608.43599316406","20355.043841308558","2589961.5496060187",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""468"",""main.cluster index_upperinput"":""468""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=168&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"468","15","363.0428",,"363.0428","3.8883","0.0","false","468",,,,"3.884942324409028E7","N/A"
"28645",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","226","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4590831266315933E7","1.131441420108109E7","4124472.3739642873","547853.2127498102","123330.41098515122","0.0","0.0","0.0","0.0","0.0","705244.3104081042","496974.2593028242","441341.068538502","1.228981742812199E7","1.0812780526964124E7","2.0669895843861688E7","4461399.320327396","4923925.959026969","2988091.842538497","9832989.468701335","1.2435143296085443E7","1.1675109838456491E7","32751.137955078553","170722.68063783838","166517.41436253674","6140180.293019255",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""226"",""main.cluster index_upperinput"":""226""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""226"",""main.cluster index_upperinput"":""226""}",,,,,,,,,"226","15","288.1595",,"288.1595","7.5032","0.0","false","226",,,,"9.210270439528881E7","N/A"
"28646",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","931","29",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9028087.798644176","8687619.350358186","3127849.2054555793","1605140.2293124995","203253.87047100705","0.0","0.0","0.0","0.0","0.0","0.0","394108.68412498507","4421312.003812513","13719.993649414628","2.1313825511470594E7","5756717.890812518","3079.3140229489313","3167550.508281221","6212917.794062568","8155.490824706083","1.7782754215500023E7","8271948.344749829","3203.3408349609626","82224.88992186738","524333.3806561928","4530390.090848289",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""931"",""main.cluster index_upperinput"":""931""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"931","14","812.6125",,"812.6125","9.0224","0.0","false","931",,,,"6.795585136272433E7","N/A"
"28647","M+H","N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","359","29","Palmitoyl sphingomyelin","Isolated","NIST","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7390014252367055E8","5.147203395455111E7","1.3447790518751284E7","1540766.5959829388","737640.0119101568","0.0","0.0","0.0","0.0","0.0","8937.075725585812","1197607.2713973224","3415755.440825908","1.6100301967612016E8","3.0683672503635776E8","3.538606828585338E8","103091.4269335935","1.2813080919269165E7","2.7427199210051093E7","6419439.071228605","5.183228804737284E7","9.616437474505188E7","11669.171277342084","924734.8118749885","1276516.0525781398","6.821967472097321E7","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003709351","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""359"",""main.cluster index_upperinput"":""359""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=b9c75ead4ad3431e82eb0b051d0c3d03","InChI=1S/C39H79N2O6P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-38(42)37(36-47-48(44,45)46-35-34-41(3,4)5)40-39(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h30,32,37-38,42H,6-29,31,33-36H2,1-5H3,(H-,40,43,44,45)/b32-30+/t37-,38+/m0/s1","HCD","ESI","Positive","3","0.000793457","0.98921","1.12775","359","15","703.5741","NIST","703.5741","9.3868","0.0","false","359","9","CCCCCCCCCCCCCCCC(=O)NC(COP(=O)([O-])OCC[N+](C)(C)C)C(C=CCCCCCCCCCCCCC)O","CCMSLIB00003709351","1.0232951208145982E9","N/A"
"28648",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","969","39",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2634190.0146706444","439350.45630864665","47798.43981347697","9423.507674316399","1812.4165864257768","0.0","0.0","0.0","0.0","0.0","5433.89489648434","9476.56811718714","13360.060009277715","2764071.4700148944","2854016.3823013445","2284482.191695695","49249.134398438415","76780.40353417856","17365.781507813932","558813.2486088854","535863.9063847591","223374.21393229533","2067.3693750001166","1677.4662480468105","1692.4141362304035","626514.9670107021",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""969"",""main.cluster index_upperinput"":""969""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=b9c75ead4ad3431e82eb0b051d0c3d03",,,,,,,,,"969","15","300.1986",,"300.1986","6.0143","0.0","false","969",,,,"9397724.505160531","N/A"
"28649",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","172","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7841337586061697E7","8364251.733005509","4074630.5616327524","4546448.282463849","3200465.224507067","0.0","0.0","0.0","0.0","0.0","4472405.577345798","4429637.840355647","4737301.429690101","1.906173677305056E7","1.9065190436567012E7","1.5397085548567522E7","3993083.08008352","4357145.800349332","3873662.8044654042","8468719.895365505","9819240.701187856","6804794.602463165","3172679.924461869","2929265.436807289","3499450.3122520433","7605426.677534175",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""172"",""main.cluster index_upperinput"":""172""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""172"",""main.cluster index_upperinput"":""172""}",,,,,,,,,"172","15","250.1773",,"250.1773","6.2386","0.0","false","172",,,,"1.1408140016301265E8","N/A"
"28650",,"N/A","SAMPLES","1,125,5,625,25","L_C18_Polar_16_MS2_DF_25_03,L_C18_Polar_16_MS2_DF_625_01,L_C18_Polar_16_MS2_DF_1_02,L_C18_Polar_16_MS2_DF_25_02,L_C18_Polar_16_MS2_DF_625_03,L_C18_Polar_16_MS2_DF_5_01,L_C18_Polar_16_MS2_DF_125_01,L_C18_Polar_16_MS2_DF_125_03,L_C18_Polar_16_MS2_DF_25_01,L_C18_Polar_16_MS2_DF_1_03,L_C18_Polar_16_MS2_DF_125_02,L_C18_Polar_16_MS2_DF_5_02,L_C18_Polar_16_MS2_DF_5_03,L_C18_Polar_16_MS2_DF_625_02,L_C18_Polar_16_MS2_DF_1_01","0","94","-1",,,,"N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6405058.250104862","3557480.5805599345","3323718.3634378756","3933462.6148529258","4393121.881107414","0.0","0.0","0.0","0.0","0.0","3559894.7978203003","4332703.898235863","3907789.148502614","5851368.574046896","6899388.997114218","6464417.179153474","3072151.953832597","3871537.103136165","3027466.0333448653","2866685.2013264466","3939891.477328098","3865865.0630252585","3485667.0958199115","4754992.469905539","4938706.077596791","4322568.338012602",,"https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""94"",""main.cluster index_upperinput"":""94""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b9c75ead4ad3431e82eb0b051d0c3d03&view=view_all_clusters_withID#{""main.cluster index_lowerinput"":""94"",""main.cluster index_upperinput"":""94""}",,,,,,,,,"94","15","643.1358",,"643.1358","5.1423","0.0","false","94",,,,"6.483852507018904E7","N/A"
