row ID,row m/z,row retention time,L_C18_Polar_16_MS2_DF_1_01.mzML Peak area,L_C18_Polar_16_MS2_DF_1_02.mzML Peak area,L_C18_Polar_16_MS2_DF_1_03.mzML Peak area,L_C18_Polar_16_MS2_DF_25_02.mzML Peak area,L_C18_Polar_16_MS2_DF_25_01.mzML Peak area,L_C18_Polar_16_MS2_DF_25_03.mzML Peak area,L_C18_Polar_16_MS2_DF_5_01.mzML Peak area,L_C18_Polar_16_MS2_DF_5_02.mzML Peak area,L_C18_Polar_16_MS2_DF_5_03.mzML Peak area,L_C18_Polar_16_Blk_no_inj_02.mzML Peak area,L_C18_Polar_16_Blk_no_inj_04.mzML Peak area,L_C18_Polar_16_Blk_no_inj_06.mzML Peak area,L_C18_Polar_16_Blk_no_inj_08.mzML Peak area,L_C18_Polar_16_MS2_DF_625_01.mzML Peak area,L_C18_Polar_16_MS2_DF_625_02.mzML Peak area,L_C18_Polar_16_MS2_DF_625_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_03.mzML Peak area,L_C18_Polar_16_MS2_DF_125_02.mzML Peak area,L_C18_Polar_16_MS2_DF_125_01.mzML Peak area
109,150.10245479879998,766.1338941400701,0.0,11516910.0,0.0,13196180.0,22872230.0,0.0,0.0,14994160.0,23147530.0,0.0,0.0,0.0,0.0,13639960.0,0.0,0.0,10684920.0,10023230.0,23600480.0
110,536.164498910581,675.1537211027099,0.0,1309014.0,1502696.0,1440659.0,0.0,1514084.0,1758683.0,2202381.0,6515644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930101.0,0.0,577221.5
111,186.980413393531,768.584912047425,0.0,0.0,25553830.0,2790243.0,2777065.0,36943940.0,0.0,21267490.0,3985013.0,0.0,0.0,0.0,1585997.0,2485868.0,0.0,2456424.0,0.0,0.0,0.0
112,707.605156803159,687.162303271464,1544681.0,2495360.0,2651621.0,0.0,0.0,1595942.0,1515005.0,1514473.0,1966870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478651.0,0.0,0.0
113,102.03372439916402,11.466251389223098,27079020.0,25527160.0,21207860.0,28446710.0,24523130.0,0.0,26644620.0,28096290.0,21679480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,165.05444117077602,27.414044391426398,4573524.0,4427237.0,0.0,7376323.0,7427270.0,7097158.0,1746525.0,2148923.0,2358320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,383.11566625092996,18.9675992336226,12952050.0,23305120.0,51761368.0,0.0,4143538.0,7010715.0,7259073.0,1283335.0,2207445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,158.153780291829,370.504000974374,200889600.0,205372096.0,163803104.0,270402208.0,0.0,242995200.0,0.0,229880400.0,0.0,0.0,213027808.0,0.0,0.0,0.0,0.0,0.0,0.0,307940704.0,0.0
117,229.15441100120202,26.3127497781908,82534528.0,51003912.0,64352420.0,445340.0,426076.5,0.0,2002807.0,1767708.0,1343370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,318.969146061088,19.113546875326897,26297390.0,35986140.0,48179688.0,9236043.0,0.0,16531930.0,669524.875,18826560.0,4598493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,130.158821524165,763.8076787021711,10791130.0,11821430.0,10136260.0,13372830.0,14422630.0,0.0,0.0,12162850.0,18024630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12470480.0,0.0
120,244.19033938011,345.21173191308196,18552560.0,22202630.0,20001510.0,0.0,0.0,0.0,5012900.0,4539492.0,4376054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299880.0,0.0,3540735.0
121,782.5678701606889,591.293391173597,179219104.0,301883008.0,0.0,0.0,0.0,0.0,0.0,65823232.0,116868000.0,2014525056.0,2356436992.0,859795520.0,1096459008.0,0.0,0.0,0.0,0.0,0.0,0.0
122,195.087390343515,209.027737136406,186418000.0,194385408.0,191252608.0,5937404.0,6336778.0,0.0,33769088.0,36747020.0,34458540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,162.102370055898,767.1367620569971,6372791.0,0.0,0.0,8055483.0,9425567.0,0.0,8279848.0,0.0,12133700.0,0.0,0.0,0.0,0.0,10689850.0,0.0,0.0,6560986.0,0.0,12301520.0
124,421.232151385532,480.929233608605,5316902.0,4151787.0,0.0,2960648.0,0.0,0.0,0.0,3350706.0,0.0,0.0,0.0,0.0,0.0,0.0,2219626.0,2782900.0,2283347.0,2965031.0,0.0
125,398.76131555591104,775.479446381031,4264069.0,4280680.0,5200014.0,0.0,0.0,0.0,0.0,0.0,587755.8125,118508496.0,106734896.0,91228200.0,86177536.0,0.0,0.0,0.0,0.0,0.0,0.0
126,104.10680914162799,17.0092308704917,8348830.0,155678000.0,7497599.0,1121915.0,1050263.0,0.0,3587734.0,3244647.0,3651893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,136.075475368203,27.4374862712786,3742794.0,3641307.0,0.0,6723028.0,7892077.0,6604988.0,1472877.0,1914821.0,2016412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,580.291950798827,452.530099816551,11051050.0,10515060.0,17830420.0,0.0,2941653.0,3269901.0,10151260.0,11004930.0,13437290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,147.076215032729,19.355278009689,54216128.0,58046488.0,49186248.0,537388.375,0.0,732291.3125,37562128.0,36697408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486453.90625,0.0,0.0
130,806.566325051104,767.5534522844181,0.0,48275120.0,35394288.0,1176037.0,0.0,2205271.0,0.0,2699037.0,6086195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214483.0,2325833.0,0.0
131,120.08061889544099,47.475588137447204,0.0,0.0,948539712.0,52363408.0,46537552.0,3576253.0,0.0,0.0,162383296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9267901.0,9329183.0,10052100.0
132,760.58250206377,768.615407865669,0.0,0.0,0.0,9632042.0,0.0,14261980.0,0.0,2505368.0,4201222.0,115751904.0,0.0,0.0,0.0,0.0,326228288.0,431040384.0,0.0,23676830.0,0.0
133,148.086655635073,767.691747414732,0.0,0.0,0.0,9747543.0,20445660.0,12580380.0,17517660.0,9461639.0,24207180.0,0.0,0.0,0.0,0.0,19197990.0,0.0,0.0,0.0,0.0,21461950.0
134,834.596213839882,768.829465530647,0.0,0.0,0.0,19803100.0,0.0,36207940.0,0.0,6138767.0,12017750.0,10221150.0,17440610.0,7273488.0,6474830.0,0.0,0.0,0.0,0.0,0.0,0.0
135,565.566030755719,650.778383552184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8228783.0,6443627.0,6697386.0,0.0,3649850.0,5452839.0,6990819.0,0.0,7343648.0,6465584.0,0.0
136,559.1310555168401,580.95504619907,2678156.0,2426666.0,2968634.0,0.0,3656272.0,0.0,0.0,0.0,1531804.0,0.0,0.0,0.0,0.0,2983571.0,0.0,0.0,0.0,0.0,3615432.0
137,480.1563238997,542.657850308399,7835743.0,7961833.0,21338310.0,0.0,0.0,1177676.0,0.0,796149.125,4169989.0,0.0,1073407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,482.32343301439795,486.079712663873,60310580.0,73033208.0,125526496.0,0.0,0.0,2404377.0,9808427.0,10389780.0,29384460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,650.438624289946,515.4290306118779,3277069.0,7144784.0,12209220.0,3195164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465960.0,0.0,0.0,0.0,5758090.0,2274753.0,0.0
140,510.354623327507,469.432980095035,94923608.0,113044496.0,159671296.0,0.0,0.0,2767164.0,15474670.0,16549730.0,20388840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,218.21137727452597,279.746539461435,11357380.0,10081470.0,0.0,9910323.0,0.0,9269640.0,9812251.0,9864137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9506714.0,0.0
142,828.549325407702,582.456044053144,44355168.0,5179597.0,12087990.0,0.0,0.0,0.0,0.0,0.0,0.0,51742180.0,74893688.0,36495980.0,52408752.0,0.0,0.0,0.0,0.0,0.0,0.0
143,675.542932221461,602.196057910484,95709832.0,120851200.0,192869104.0,0.0,0.0,7653032.0,6352699.0,20859680.0,52292312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,182.984902413637,773.795035394085,71278080.0,0.0,0.0,0.0,0.0,0.0,0.0,3280926.0,0.0,214938304.0,177025904.0,88715600.0,0.0,90291840.0,0.0,0.0,0.0,89410648.0,0.0
145,150.058197031574,23.3639693429341,88559480.0,112473200.0,4264440.0,15751350.0,15470270.0,13144500.0,0.0,4037293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,391.283807033655,616.106536897305,10367840.0,14920990.0,18232380.0,0.0,0.0,976943.6875,1743478.0,2714816.0,7945052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,130.086089816222,22.5380326198891,57586408.0,53949740.0,51570740.0,0.0,15063590.0,0.0,28235660.0,28138550.0,26506890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,372.158378269036,287.210461613828,68952752.0,91464120.0,72765592.0,2533459.0,0.0,0.0,14938360.0,14620450.0,14422600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,352.290617614589,559.5238874539721,4687904.0,12961350.0,25945210.0,0.0,0.0,0.0,0.0,0.0,12454760.0,348616192.0,0.0,31372780.0,143431296.0,0.0,0.0,0.0,0.0,0.0,0.0
150,806.567244996707,598.891697241619,20005960.0,30766700.0,49173992.0,0.0,0.0,0.0,0.0,0.0,13094130.0,0.0,852388224.0,390819392.0,471984192.0,0.0,0.0,0.0,0.0,0.0,0.0
151,802.533896533329,579.8379972800769,5703754.0,6195758.0,14319320.0,0.0,0.0,0.0,0.0,0.0,0.0,20362850.0,22670500.0,20269350.0,19577420.0,0.0,0.0,0.0,0.0,0.0,0.0
152,502.29222772571404,441.02993908071,70383928.0,101653600.0,141626800.0,0.0,0.0,1806161.0,13369540.0,17073220.0,26084780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,286.142978078395,410.128271022477,129864600.0,128549104.0,112398800.0,0.0,0.0,2535183.0,23365390.0,21807740.0,21389800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,365.135666531719,484.06685968590205,6551115.0,6397514.0,0.0,7007969.0,7168034.0,0.0,0.0,7322221.0,0.0,0.0,0.0,0.0,0.0,5258625.0,0.0,0.0,0.0,0.0,6588819.0
155,828.5506103385851,768.0436405079511,27610830.0,28093370.0,32591090.0,0.0,0.0,0.0,0.0,1503000.0,2156967.0,0.0,0.0,1055087.0,962481.1875,0.0,0.0,0.0,0.0,0.0,0.0
156,116.070470927659,20.4614079207907,137595200.0,0.0,183689904.0,45401848.0,0.0,39295800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258389.0,337575.0,484930.1875,0.0,0.0,0.0
157,226.17999458268503,345.291179717383,16946250.0,21605590.0,18940430.0,0.0,0.0,0.0,4418798.0,4329198.0,4556435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848391.0,0.0
158,754.535541184091,567.483606811655,11964610.0,15199740.0,20375120.0,0.0,0.0,0.0,0.0,0.0,0.0,49584680.0,51782000.0,34559448.0,62264260.0,0.0,0.0,0.0,0.0,0.0,0.0
159,991.670880159053,451.09296968040604,230521904.0,656027712.0,764576000.0,0.0,0.0,935000.0,63396160.0,63230300.0,87929120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,830.564281279734,604.764738597034,4849046.0,23119390.0,7100327.0,0.0,0.0,0.0,0.0,0.0,0.0,17699170.0,20112810.0,9474986.0,10491410.0,0.0,0.0,0.0,0.0,0.0,0.0
161,360.310617557463,422.602618029387,0.0,5748393.0,8995667.0,2498395.0,4459515.0,6034684.0,0.0,0.0,4092022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417544.0,0.0,0.0
162,544.336499310109,463.012357461977,0.0,246456496.0,246463808.0,2348321.0,0.0,2153179.0,39174680.0,38345560.0,50607460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,876.567965164198,766.61699420052,0.0,0.0,0.0,4917099.0,0.0,9319101.0,0.0,0.0,2206284.0,0.0,0.0,0.0,0.0,0.0,2865410.0,4377436.0,31316690.0,17575010.0,0.0
164,296.25494291927004,366.65189893803597,0.0,0.0,0.0,0.0,2059372.0,2368052.0,0.0,0.0,0.0,0.0,0.0,0.0,2373547.0,2510722.0,0.0,2366810.0,2798816.0,0.0,2122583.0
165,480.34388197561304,462.523481625482,11820640.0,57655368.0,88274096.0,0.0,0.0,0.0,6580717.0,6819629.0,11105970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,725.5561797158431,573.377752913884,249096992.0,156904800.0,200835296.0,0.0,0.0,0.0,16930090.0,30773830.0,40551208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,798.9783464524401,440.54608516004896,10273570.0,17323660.0,15964930.0,0.0,0.0,0.0,739327.6875,1304711.0,1203157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,288.216075486206,307.851088666247,31290160.0,29692890.0,32881190.0,0.0,0.0,0.0,5694903.0,5662931.0,5478247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,701.558446638233,613.10978561388,56431992.0,138369904.0,207959904.0,0.0,0.0,5435297.0,0.0,15257880.0,31124590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,762.979048697045,451.303533071864,33300870.0,50505900.0,50416128.0,0.0,0.0,0.0,12751800.0,11556280.0,13945280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,333.143897224797,293.721764008637,7911335.0,9796667.0,8752647.0,0.0,0.0,0.0,2799766.0,2808907.0,2729086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,296.120637231944,281.646857881648,25867100.0,24649560.0,20619560.0,0.0,0.0,0.0,4785044.0,4663073.0,4601693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,354.12691480727096,287.392542528636,33748368.0,35714940.0,31274300.0,0.0,0.0,0.0,5968951.0,6345850.0,5180057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,673.5273149362059,569.498317999536,24845490.0,25950870.0,37773760.0,0.0,0.0,0.0,1443334.0,4897136.0,6494453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,516.305310133038,427.675743900558,72166208.0,71960488.0,80180736.0,0.0,0.0,0.0,2273865.0,3090878.0,3058227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,570.35459707175,452.943057907327,19522300.0,20533230.0,34645740.0,0.0,0.0,0.0,3393883.0,3669754.0,5583663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,568.537765577021,257.479198099567,9345227.0,12117500.0,12828100.0,0.0,0.0,0.0,2077355.0,1866233.0,1724145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,568.426184159322,627.9560040654401,4537499.0,793346.0,5703800.0,0.0,0.0,0.0,1952602.0,1387597.0,1828341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,181.07179988056598,75.2374160968751,45647780.0,51177260.0,48011608.0,0.0,0.0,0.0,10377000.0,9937148.0,9338913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,482.359731873983,460.512822335637,58312000.0,74646464.0,85840840.0,0.0,0.0,0.0,7203591.0,6623664.0,10455690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,482.32339487277704,433.32534709050003,60143840.0,63140232.0,84026256.0,0.0,0.0,0.0,10085480.0,8197273.0,10245790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,829.571578592224,339.069057092548,21297550.0,24637630.0,23767200.0,0.0,0.0,0.0,6443621.0,6315144.0,6078549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,619.256457950302,440.071668740037,817840.1875,3044976.0,7516219.0,0.0,0.0,0.0,2472451.0,2975603.0,3180136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,152.070477990696,82.5828559128025,77901880.0,71650512.0,63250640.0,0.0,0.0,0.0,16202890.0,14986550.0,13021500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,559.5166603508701,740.6539024007179,3767280.0,3766799.0,0.0,0.0,0.0,6194288.0,0.0,0.0,4625642.0,0.0,0.0,0.0,0.0,0.0,3817682.0,0.0,3507902.0,0.0,0.0
186,480.30802314073503,460.358064380869,50415992.0,89722160.0,117252200.0,0.0,0.0,0.0,15117780.0,17168580.0,23615320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,542.323164718424,426.176437990685,51439180.0,63168192.0,81894200.0,0.0,0.0,0.0,3306948.0,3030245.0,5513165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,153.065669897004,35.3604434169184,75925168.0,71341512.0,63229192.0,0.0,0.0,0.0,19355780.0,17102740.0,14816280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,585.270558862936,290.192744643616,5197606.0,10005310.0,14024380.0,0.0,0.0,0.0,1878863.0,1442887.0,2178556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,289.659210286743,462.003397045681,37549968.0,41828100.0,31824770.0,0.0,0.0,0.0,6638182.0,1254180.0,1379638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,808.5799542280209,768.041021651253,5707395.0,13289100.0,7537775.0,0.0,0.0,0.0,0.0,5479066.0,10088260.0,61870740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,697.52466224002,603.075399338,38146352.0,34928048.0,50310768.0,0.0,0.0,0.0,1653161.0,7279569.0,15258950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,288.65129189015704,440.64255670893897,10367660.0,14945440.0,6867971.0,0.0,0.0,0.0,2251412.0,3241162.0,1810545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,314.231531095602,333.662954769525,39991528.0,46185688.0,39968912.0,0.0,0.0,0.0,8267084.0,9128692.0,9576452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,247.14369963639197,158.39165156101802,51196432.0,47632448.0,55799168.0,0.0,0.0,0.0,9469404.0,10488310.0,14250830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,723.540244385193,768.338206931681,23666780.0,15138640.0,15166360.0,0.0,0.0,0.0,1992292.0,4596480.0,8870721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1102.18202256612,373.16491521924104,39857940.0,51478300.0,62105592.0,0.0,0.0,0.0,8231840.0,11043700.0,14269060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,468.307944209271,415.187112651458,112341904.0,181489600.0,162761200.0,0.0,0.0,0.0,11979890.0,11275790.0,13919170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,311.18014281075904,489.385986075571,14550730.0,15551050.0,12638050.0,0.0,0.0,0.0,2634748.0,3465107.0,4558387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,714.361064638929,258.913289938031,26164520.0,31354360.0,36059100.0,0.0,0.0,0.0,3780354.0,3647402.0,2629079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,604.291120032145,440.651902977939,6938055.0,9541638.0,9880891.0,0.0,0.0,0.0,4194375.0,4557360.0,5611621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,623.288132494049,489.80058424319503,4812465.0,4015219.0,10304090.0,0.0,0.0,0.0,2070419.0,2161505.0,3816872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,522.795324636033,451.226724243768,59125660.0,0.0,74112968.0,1093627.0,0.0,837586.625,23441630.0,25614730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,432.310573319684,392.792247127967,2236273.0,461012.59375,13381140.0,0.0,0.0,0.0,3092976.0,2778712.0,3274375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,186.11220903912,21.3188126633674,1724498.0,1926902.0,20323800.0,0.0,0.0,0.0,9319455.0,10656910.0,607935.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,539.3120457704409,440.40103975097395,30337770.0,498047.5,34859380.0,0.0,0.0,0.0,8872667.0,10848300.0,9131484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1086.0493095991,373.129245690767,27016850.0,32836730.0,38597568.0,0.0,0.0,0.0,6264068.0,6907802.0,8190109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,568.338949587207,444.027537732201,97170488.0,90497632.0,195623808.0,0.0,0.0,0.0,18322740.0,16711450.0,23256770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,333.14385527340903,302.804346216157,7861801.0,8832336.0,11541260.0,0.0,0.0,0.0,3006304.0,3412647.0,3257182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,286.20050261529303,283.050601374498,47302080.0,53508700.0,47544120.0,0.0,0.0,0.0,8114332.0,7461036.0,7857616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,307.084818594337,231.051721875002,45303800.0,45301832.0,52478300.0,0.0,0.0,0.0,8081060.0,8209251.0,8662757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,181.07175251992697,113.312630850496,120030704.0,126302896.0,105173000.0,0.0,0.0,0.0,21515740.0,21538570.0,18221590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,280.653909402972,463.47822908464894,52650408.0,65796240.0,39366488.0,0.0,0.0,0.0,13408180.0,16557120.0,12356100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,352.16536014167804,262.540203976293,9738503.0,12053940.0,11714530.0,0.0,0.0,0.0,2297250.0,2132818.0,2125930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,294.153871591828,39.097096263104895,108294096.0,96946808.0,101066704.0,0.0,0.0,0.0,21316960.0,18348970.0,19848860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,185.128251954845,82.9725686580061,75722608.0,80079056.0,66131368.0,0.0,0.0,0.0,15219880.0,14781040.0,13982050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,579.156127283781,233.67281879473703,226903296.0,265973904.0,287063392.0,0.0,0.0,0.0,34592448.0,32976100.0,34644320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,398.153058929981,293.993181472741,20808870.0,22743910.0,20608470.0,0.0,0.0,0.0,3841324.0,3542372.0,4022509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,791.598225815874,269.81015931553,13911920.0,15398110.0,18613570.0,0.0,0.0,0.0,2575184.0,2371996.0,2360040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,426.35730848969,456.467415437475,51308500.0,61055040.0,69833672.0,0.0,0.0,0.0,1032026.0,6012918.0,5762745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1039.6699595140599,443.28939251532097,112339200.0,157240096.0,2104393.0,0.0,0.0,0.0,6624381.0,6147282.0,7371998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,729.5898917410831,587.303248309092,20420700.0,33377080.0,52560200.0,0.0,0.0,0.0,0.0,0.0,17857050.0,0.0,0.0,147441600.0,171138896.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1047.73319468456,489.046838220016,116608000.0,142621504.0,237552800.0,0.0,0.0,0.0,6031623.0,6108304.0,9790935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,345.136206891183,337.15006269645,23935610.0,23967730.0,23167400.0,0.0,0.0,0.0,3708375.0,3692098.0,4437609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,566.321046413468,443.414825359999,34677540.0,52293400.0,81481920.0,0.0,0.0,0.0,15401550.0,19425600.0,15785020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,270.95738922422197,22.723269002388,13126320.0,4864832.0,6814414.0,0.0,0.0,0.0,17833790.0,19642020.0,24747380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,281.661431697748,489.56391034747594,12797480.0,16565380.0,11624240.0,0.0,0.0,0.0,3543571.0,4872721.0,6280981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,681.8522448597461,268.8913914911,5633604.0,6748879.0,8053962.0,0.0,0.0,0.0,1300970.0,976639.8125,960376.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1005.98874635739,288.268691586514,7668712.0,9424438.0,11064070.0,0.0,0.0,0.0,1002210.0,879660.875,1542193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,508.37536666186895,471.073655806702,25209040.0,36391008.0,41676928.0,0.0,0.0,0.0,3992561.0,648343.625,6185062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,804.550244261985,583.059661219292,55246312.0,122106200.0,135924304.0,0.0,0.0,0.0,0.0,13522440.0,23336950.0,0.0,0.0,91662728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,585.2704889035,348.2370174043,17027260.0,20028270.0,30829920.0,0.0,0.0,0.0,2988843.0,3323741.0,4152106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,518.323346253266,425.21553540275,49753900.0,62747832.0,72388176.0,0.0,0.0,0.0,5484875.0,6063521.0,7092945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,765.987804366203,452.50135335385994,5499687.0,7484970.0,9137247.0,0.0,0.0,0.0,15150310.0,13598800.0,17348100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
